"Product","Blackbox flight data recorder by Nicholas Sherlock"
50452,18778389,3,-3,-1,-4,3,-23,11,0,0,0,0,1,-1,-1,1323,0,0,-1,323,370,226,759,-2,2,0,-26,-3,-2,74,-25,1676,1,0,0,33,0,0,0,1999,798,705,740,829,1695,1485,1535,1592,1,0,0,1,1,-0.018136791435274885,-0.021664259123650238,5.552072711941305,10,0,-24,0,0,-1,32.3,2,-2,-1
50456,18779395,2,-4,-1,-4,3,-23,15,-3,0,0,0,1,-1,-1,1324,0,0,-1,324,370,226,759,-1,2,0,23,10,1,75,-31,1672,1,0,0,33,0,0,0,1999,783,710,739,845,1685,1485,1535,1579,1,0,0,1,1,-0.018154335646197912,-0.021629148885713555,5.552073349564008,13,-4,-24,0,0,-1,32.4,1,-2,-1
50460,18780373,3,-5,0,-4,3,-23,14,-5,0,0,0,1,0,-2,1324,0,0,-1,324,370,226,759,-2,3,0,-10,2,-3,73,-21,1716,1,0,0,33,0,0,0,1999,774,717,734,854,1695,1489,1535,1583,1,0,0,1,1,-0.018188454162926245,-0.021577949395541147,5.552074281124185,13,-7,-23,0,0,-1,32.4,2,-3,-1
50464,18781490,-7,-8,0,-4,3,-23,-4,-11,0,0,0,1,0,-2,1324,0,0,-1,324,370,226,759,5,5,-1,22,8,-1,66,-30,1707,1,0,0,33,0,0,0,1999,811,784,668,817,1700,1489,1523,1596,1,0,0,1,1,-0.018090520786303667,-0.021480841373071585,5.552095541518122,-15,-16,-23,0,0,-1,32.4,-5,-5,0
50468,18782477,-4,-6,0,-4,3,-23,-13,-11,0,0,0,1,0,-1,1324,0,0,-1,324,370,226,759,3,4,-1,-17,6,-4,68,-28,1752,1,0,0,33,0,0,0,1999,826,794,658,801,1700,1489,1546,1592,1,0,0,1,1,-0.01803549919456619,-0.021437149806228937,5.552111855224546,-21,-14,-23,0,0,-1,32.4,-3,-4,0
50472,18783469,-2,-7,1,-4,3,-23,-4,-8,0,0,0,1,0,-1,1323,0,0,-1,323,370,226,759,2,5,-2,10,3,-1,68,-28,1752,1,0,0,33,0,0,0,1999,806,767,685,816,1695,1500,1535,1596,1,0,0,1,1,-0.01799720656209356,-0.021376204086090308,5.552145882212569,-10,-12,-22,0,0,-1,32.3,-2,-5,1
50476,18784462,1,-7,1,-4,3,-23,3,-8,0,0,0,0,0,-1,1323,0,0,-1,323,370,226,759,0,5,-2,-4,4,0,55,-40,1737,1,0,0,33,0,0,0,1999,787,751,703,833,1685,1489,1535,1587,1,0,0,1,1,-0.018003577034719904,-0.02130489894162529,5.55218142244934,0,-12,-22,0,0,-1,32.3,0,-5,1
50480,18785454,1,-6,1,-4,3,-23,9,-3,0,0,0,0,0,-1,1324,0,0,0,324,370,226,759,0,4,-2,-14,-3,0,52,-41,1736,1,0,0,33,0,0,0,1999,788,731,727,832,1700,1500,1508,1592,1,0,0,1,1,-0.018002815175446767,-0.021236278868822494,5.552217299023827,6,-6,-22,0,0,0,32.4,0,-4,2
50484,18786446,0,-5,1,-4,2,-23,3,0,0,0,0,0,1,-1,1324,0,0,0,324,370,226,759,0,3,-2,1,2,-2,51,-41,1740,1,0,0,33,0,0,0,1999,810,736,725,811,1685,1489,1554,1579,1,0,0,1,1,-0.018009970641230076,-0.02119651353839615,5.552252481417102,-1,-3,-22,0,0,0,32.4,0,-3,2
50488,18787442,10,-2,1,-4,2,-23,19,8,0,0,0,0,1,-1,1325,0,0,0,325,370,226,759,-6,2,-1,-14,2,-1,53,-50,1743,1,0,0,33,0,0,0,1999,781,671,792,844,1700,1485,1523,1596,1,0,0,1,1,-0.018128957718632908,-0.021175226830383247,5.552270463980335,25,8,-22,0,0,0,32.5,6,-2,1
50492,18788433,11,-4,1,-4,2,-23,28,5,0,0,0,0,1,-2,1325,0,0,-1,325,368,226,759,-7,3,-1,1,-1,0,38,-56,1721,1,0,0,33,0,0,0,1999,757,659,803,870,1685,1496,1542,1583,1,0,0,1,1,-0.018249645829120646,-0.02112366246797911,5.552288708299881,35,3,-22,0,0,-1,32.5,7,-3,0
50496,18789425,14,1,0,-4,2,-23,31,12,0,0,0,0,1,-2,1324,0,0,-1,325,368,226,759,-9,0,-1,-22,3,1,56,-73,1749,1,0,0,33,0,0,0,1999,765,623,834,862,1695,1500,1554,1592,1,0,0,1,1,-0.018438482164058974,-0.02113954043991037,5.552307025609749,41,15,-23,0,0,-1,32.5,9,0,0
50500,18790417,13,-1,0,-4,2,-23,25,11,0,0,0,0,0,-3,1324,0,0,-1,324,368,226,759,-9,1,-1,-3,-1,-2,59,-88,1758,1,0,0,33,0,0,0,1999,776,637,816,853,1685,1508,1531,1592,1,0,0,1,1,-0.01863918451496093,-0.021140409951471546,5.552326277547706,34,12,-23,0,0,-1,32.4,9,-1,0
50504,18791409,16,1,-1,-4,2,-23,23,12,0,0,0,0,0,-3,1324,0,0,-2,324,368,232,759,-11,-1,-1,-13,1,-2,79,-96,1788,1,0,0,33,0,0,0,1999,778,628,822,853,1685,1489,1535,1592,1,0,0,1,1,-0.018880281826288,-0.02119169743495039,5.552344019163994,35,15,-24,0,0,-2,32.4,11,1,-1
50508,18792402,14,-1,-1,-3,2,-23,18,7,0,0,0,1,1,-2,1324,0,0,-2,324,368,232,759,-10,1,0,12,3,3,63,-95,1798,1,0,0,33,0,0,0,1999,776,653,794,857,1685,1478,1519,1592,1,0,0,1,1,-0.019103299085947167,-0.02119473733850696,5.552346065001885,29,8,-24,0,0,-2,32.4,10,-1,-2
50512,18793519,8,1,-1,-3,2,-23,-2,4,0,0,0,1,1,-2,1324,0,0,-1,324,368,232,759,-5,0,-1,-12,-3,-5,79,-83,1818,1,0,0,33,0,0,0,1999,826,704,742,807,1685,1474,1554,1596,1,0,0,1,1,-0.019239730049324503,-0.021228204039460182,5.552365580143667,3,7,-24,0,0,-1,32.4,5,0,0
50516,18794510,6,-2,-1,-3,2,-23,-14,0,0,0,0,-1,1,-1,1324,0,0,-1,324,368,232,759,-4,2,0,12,4,5,79,-83,1818,1,0,0,33,0,0,0,1999,839,743,704,794,1685,1463,1567,1600,1,0,0,1,1,-0.019348113374770895,-0.021226718346889186,5.552366256674699,-11,0,-24,0,0,-1,32.4,4,-2,-1
50520,18795511,5,-2,-1,-3,2,-23,-16,-3,0,0,0,-1,1,-1,1324,0,0,-1,324,368,232,759,-4,1,-1,-17,-1,-4,69,-71,1853,1,0,0,33,0,0,0,1999,839,756,693,792,1685,1453,1546,1600,1,0,0,1,1,-0.01944629170857609,-0.021233880908491366,5.552384066646654,-14,-3,-24,0,0,-1,32.4,4,-1,0
50524,18796493,1,-4,-1,-3,2,-23,-19,-6,0,0,0,0,0,-2,1324,0,0,-1,324,368,232,759,-1,3,0,25,12,3,65,-92,1848,1,0,0,33,0,0,0,1999,841,782,669,789,1681,1456,1558,1592,1,0,0,1,1,-0.01950929629888904,-0.021203613249653308,5.552386470018595,-21,-8,-24,0,0,-1,32.4,1,-3,-1
50528,18797485,-6,-4,0,-3,2,-23,-31,-9,0,0,0,0,0,-2,1324,0,0,-1,324,368,232,759,4,3,-1,-10,2,-6,59,-81,1883,1,0,0,33,0,0,0,1999,870,822,630,758,1681,1463,1558,1587,1,0,0,1,1,-0.019476014640069574,-0.021167691461264813,5.552405992730563,-40,-11,-23,0,0,-1,32.4,-4,-3,0
50532,18798479,-8,-5,0,-3,2,-23,-39,-8,0,0,0,0,0,-1,1324,0,0,-1,324,368,232,759,6,3,-1,14,1,-3,51,-109,1862,1,0,0,33,0,0,0,1999,888,843,610,738,1681,1456,1542,1596,1,0,0,1,1,-0.01943127772260771,-0.02112552392644215,5.5524276062203946,-50,-11,-23,0,0,-1,32.4,-6,-3,0
50536,18799592,-6,-5,0,-3,2,-23,-29,-7,0,0,0,0,0,-1,1323,0,0,-1,323,368,232,759,4,3,-2,6,4,1,51,-109,1862,1,0,0,33,0,0,0,1999,866,817,635,756,1695,1456,1554,1583,1,0,0,1,1,-0.019412512370079113,-0.021077617125149477,5.55247084404839,-38,-10,-23,0,0,-1,32.3,-4,-3,1
50540,18800583,-8,-4,1,-3,2,-23,-21,-2,0,0,0,0,0,-1,1324,0,0,-1,324,368,232,759,5,3,-2,10,-1,-8,59,-116,1832,1,0,0,33,0,0,0,1999,864,797,660,756,1695,1474,1554,1579,1,0,0,1,1,-0.01939132473083036,-0.021043147223526015,5.552509559212478,-32,-4,-22,0,0,-1,32.4,-5,-3,1
50544,18801575,-11,-6,1,-4,2,-23,-23,-4,0,0,0,0,0,-1,1324,0,0,-1,325,368,232,759,8,4,-2,11,8,5,56,-160,1810,1,0,0,33,0,0,0,1999,869,817,645,755,1695,1489,1567,1592,1,0,0,1,1,-0.01935463469111158,-0.020989298870560447,5.552551267882901,-38,-8,-22,0,0,-1,32.5,-8,-4,1
50548,18802568,-14,-3,2,-4,2,-23,-24,0,0,0,0,0,1,-2,1325,0,0,-1,325,368,232,759,10,2,-2,-15,1,-5,56,-168,1793,1,0,0,33,0,0,0,1999,888,814,650,734,1695,1474,1519,1587,1,0,0,1,1,-0.01929010808306331,-0.020970355587783682,5.552592794425966,-42,-1,-21,0,0,-1,32.5,-10,-2,1
50552,18803559,-7,-5,1,-4,2,-23,-12,-1,0,0,0,0,1,-2,1324,0,0,-1,324,368,232,759,5,3,-2,21,9,-1,51,-221,1773,1,0,0,33,0,0,0,1999,847,783,678,775,1685,1496,1523,1587,1,0,0,1,1,-0.0193561685795493,-0.02093047160527055,5.552637847323874,-23,-4,-22,0,0,-1,32.4,-5,-3,1
50556,18804551,-7,-4,1,-4,2,-23,3,0,0,0,0,-1,1,-4,1324,0,0,-1,324,368,232,759,4,3,-2,1,5,-4,61,-219,1753,1,0,0,33,0,0,0,1999,821,746,712,799,1695,1489,1535,1596,1,0,0,1,1,-0.01943804484631494,-0.020899141512943066,5.5526821801219635,-8,-2,-22,0,0,-1,32.4,-4,-3,1
50560,18805547,-8,-6,1,-4,2,-23,5,-4,0,0,0,-1,1,-4,1323,0,0,-2,323,368,232,759,5,5,-2,9,-1,-4,54,-192,1730,1,0,0,33,0,0,0,1999,808,756,696,812,1695,1511,1508,1596,1,0,0,1,1,-0.01948040431349049,-0.020827607551385394,5.552726288646084,-7,-8,-22,0,0,-2,32.3,-5,-5,0
50564,18806538,-9,-6,1,-4,2,-23,1,-6,0,0,-1,-1,0,-3,1323,-1,0,-2,323,368,232,759,6,4,-3,8,5,3,46,-166,1700,1,0,0,33,0,0,0,1999,817,768,682,804,1695,1496,1496,1579,1,0,0,1,1,-0.019375522053848133,-0.020759441021763917,5.552779519498962,-12,-10,-23,-1,0,-2,32.3,-7,-4,1
50568,18807530,-2,-5,0,-4,2,-23,11,-2,0,0,-1,-1,0,-3,1324,-1,0,-2,324,368,232,759,1,3,-2,-10,-3,-7,50,-110,1689,1,0,0,33,0,0,0,1999,795,727,724,830,1695,1508,1511,1596,1,0,0,1,1,-0.019357470513227126,-0.02070818002321767,5.552815153405421,5,-5,-24,-1,0,-2,32.4,-2,-3,0
50572,18808522,-4,-3,0,-4,1,-23,15,4,0,0,-1,0,0,-3,1324,0,0,-2,324,370,232,759,2,2,-2,-5,2,1,50,-110,1689,1,0,0,33,0,0,0,1999,806,710,742,821,1700,1523,1500,1587,1,0,0,1,1,-0.019322113485386355,-0.0206742281991008,5.552850450873634,7,2,-24,0,0,-2,32.4,-2,-2,0
50576,18809514,0,-1,0,-4,1,-23,14,9,0,0,-1,0,0,-3,1324,0,0,-2,324,370,232,759,0,1,-2,-9,-1,-5,48,-52,1658,1,0,0,33,0,0,0,1999,813,690,761,815,1685,1531,1531,1592,1,0,0,1,1,-0.019321391297676713,-0.020657586783789504,5.552885413717732,10,9,-24,0,0,-2,32.4,0,-1,0
50580,18810506,4,-1,0,-4,1,-23,21,10,0,0,0,0,0,-2,1324,0,0,-2,324,370,232,760,-3,1,-2,5,3,-3,46,-38,1658,1,0,0,33,0,0,0,1999,793,669,783,835,1685,1508,1535,1587,1,0,0,1,1,-0.019372610672828267,-0.02064094715888281,5.5529203774023035,21,10,-23,0,0,-2,32.4,3,-1,0
50584,18811499,4,0,0,-4,1,-23,22,12,0,0,0,0,0,-2,1324,0,0,-2,324,370,226,760,-3,0,-2,7,4,1,36,-28,1649,1,0,0,33,0,0,0,1999,797,659,795,829,1695,1496,1535,1596,1,0,0,1,1,-0.01942388859149453,-0.020641620404411906,5.5529550404864585,22,13,-23,0,0,-2,32.4,3,0,0
50588,18812614,1,-1,1,-4,1,-23,13,7,0,0,0,-1,1,-1,1324,0,0,-1,325,370,226,760,-1,1,-3,0,0,-8,36,5,1659,1,0,0,33,0,0,0,1999,806,699,763,817,1685,1508,1511,1583,1,0,0,1,1,-0.019442137281206896,-0.020623298681750408,5.553013801562568,10,7,-22,0,0,-1,32.5,1,-1,2
50592,18813606,1,-1,2,-4,1,-23,5,3,0,0,0,-1,1,-1,1325,0,0,-1,325,370,226,760,-1,1,-3,6,2,4,41,-5,1676,1,0,0,33,0,0,0,1999,813,725,742,808,1685,1478,1511,1587,1,0,0,1,1,-0.019458373730754777,-0.020606998944925025,5.553066080720075,2,3,-21,0,0,-1,32.5,1,-1,2
50596,18814599,1,-1,2,-4,1,-22,4,1,0,0,0,-1,1,-4,1325,-1,0,-1,325,370,226,760,-2,1,-3,-23,-6,-6,38,12,1699,1,0,0,33,0,0,0,1999,809,730,739,809,1685,1500,1523,1583,1,0,0,1,1,-0.01949195850988922,-0.02059068453410934,5.553118413108822,1,1,-20,-1,0,-1,32.5,1,-1,2
50600,18815590,3,-1,2,-4,1,-22,4,1,0,0,0,-1,1,-4,1324,-1,0,-2,324,370,226,760,-2,1,-2,-3,-3,0,43,-37,1714,1,0,0,33,0,0,0,1999,810,725,738,809,1700,1485,1523,1583,1,0,0,1,1,-0.019525832323895376,-0.020574067033812742,5.553153344046655,3,1,-20,-1,0,-2,32.4,1,-1,0
50604,18816585,9,1,1,-4,1,-22,16,5,0,0,0,-2,-1,-4,1324,-1,0,-2,324,370,226,760,-7,0,-2,-13,3,-3,44,-39,1715,1,0,0,33,0,0,0,1999,786,678,780,835,1685,1485,1535,1587,1,0,0,1,1,-0.0196466799519647,-0.020574749371834004,5.55318807674662,21,7,-21,-1,0,-2,32.4,6,0,0
50608,18817575,9,-1,1,-4,1,-22,22,4,-1,0,-1,-2,-1,-4,1323,-1,0,-2,323,370,226,760,-7,0,-3,12,3,-4,43,-90,1721,1,0,0,33,0,0,0,1999,767,668,784,853,1695,1478,1554,1592,1,0,0,1,1,-0.019766564781990785,-0.020575773957911055,5.553239913870541,26,4,-22,-1,0,-2,32.3,6,0,1
50612,18818688,7,0,1,-4,1,-22,16,5,0,-1,0,1,-1,-1,1323,-1,-1,-2,323,370,226,760,-5,0,-2,-3,3,1,41,-81,1694,1,0,0,33,0,0,0,1999,786,680,774,835,1695,1478,1531,1587,1,0,0,1,1,-0.019862892994764313,-0.020576545616528497,5.553278765459768,19,5,-21,-1,-1,-2,32.3,4,-1,0
50616,18819680,5,-1,1,-4,1,-22,2,2,0,-1,0,1,-1,-1,1324,0,-1,-1,324,370,226,760,-3,0,-3,-2,0,-12,41,-81,1694,1,0,0,33,0,0,0,1999,806,720,739,812,1695,1474,1554,1592,1,0,0,1,1,-0.019913765261196443,-0.02057757991676973,5.553330707155356,3,1,-21,0,-1,-1,32.4,3,-1,2
50620,18820672,7,-1,2,-4,1,-22,0,2,1,-1,0,0,0,-3,1324,0,0,-1,324,370,226,760,-5,0,-3,-18,0,1,47,-109,1716,1,0,0,33,0,0,0,1999,801,720,744,815,1695,1446,1558,1587,1,0,0,1,1,-0.019999264807962058,-0.02057861865705981,5.553382648763412,4,1,-20,0,0,-1,32.4,5,0,2
50624,18821664,4,-3,3,-4,1,-22,-4,-5,1,0,0,0,0,-1,1324,0,0,-1,324,370,226,760,-3,2,-3,10,5,-6,40,-125,1748,1,0,0,33,0,0,0,1999,798,752,715,816,1681,1478,1535,1592,1,0,0,1,1,-0.020123924977563632,-0.02054835193759978,5.553440059242156,-3,-7,-19,0,0,-1,32.4,3,-2,2
50628,18822656,3,-2,3,-4,1,-22,-8,-7,1,0,0,0,0,-1,1324,0,0,-1,324,370,226,760,-2,1,-3,-14,-5,0,40,-125,1748,1,0,0,33,0,0,0,1999,806,763,704,806,1685,1453,1531,1592,1,0,0,1,1,-0.020231141817960988,-0.020535420213920658,5.553497117399331,-8,-8,-19,0,0,-1,32.4,2,-1,2
50632,18823649,1,-1,3,-3,1,-22,-11,-3,1,0,0,0,0,-1,1324,0,0,-1,324,370,226,760,-1,1,-3,21,4,2,49,-122,1718,1,0,0,33,0,0,0,1999,824,765,703,788,1685,1474,1567,1587,1,0,0,1,1,-0.0202473989705456,-0.020519145333281835,5.553549462023263,-12,-3,-19,0,0,-1,32.4,1,-1,2
50636,18824643,2,1,3,-3,1,-22,-11,2,0,0,0,0,0,-1,1324,0,0,-1,324,370,226,760,-1,0,-3,-15,-8,-10,44,-130,1760,1,0,0,33,0,0,0,1999,833,750,721,776,1685,1474,1535,1587,1,0,0,1,1,-0.020341110673091113,-0.02052662792572301,5.553606291474681,-12,4,-19,0,0,-1,32.4,1,0,2
50640,18825635,3,1,3,-3,1,-22,-4,5,0,0,1,0,0,-1,1324,0,0,0,324,370,226,760,-2,0,-3,14,1,5,46,-146,1771,1,0,0,33,0,0,0,1999,826,732,741,781,1681,1456,1535,1596,1,0,0,1,1,-0.020464910528699903,-0.020535555305206742,5.553663780824819,-4,7,-18,0,0,0,32.4,2,0,3
50644,18826627,-2,2,3,-3,1,-22,-12,6,0,0,1,0,0,-2,1324,0,0,-1,324,370,226,760,2,-1,-3,-2,1,-9,38,-143,1834,1,0,0,33,0,0,0,1999,855,751,722,753,1685,1474,1546,1592,1,0,0,1,1,-0.020515875846937152,-0.020554128804355996,5.553721283376512,-17,9,-18,0,0,-1,32.4,-2,1,2
50648,18827620,-5,2,3,-3,1,-22,-18,7,0,0,0,0,0,-2,1324,0,0,-1,324,370,226,760,3,-1,-2,-7,-4,3,41,-154,1853,1,0,0,33,0,0,0,1999,874,765,705,736,1685,1489,1542,1587,1,0,0,1,1,-0.020558505005423246,-0.020574478890372887,5.553761934817595,-26,10,-19,0,0,-1,32.4,-3,1,1
50652,18828611,-8,1,2,-4,1,-21,-22,3,0,0,0,-1,-1,-3,1324,0,0,-1,324,371,226,760,5,-1,-2,16,4,-4,29,-140,1850,1,0,0,33,0,0,0,1999,880,787,681,732,1695,1474,1531,1596,1,0,0,1,1,-0.020555199624608094,-0.020584963526006136,5.553802518613988,-34,5,-19,0,0,-1,32.4,-5,1,1
50656,18829604,-2,1,2,-4,1,-21,-11,4,0,0,0,-1,-1,-3,1324,0,0,-2,324,371,226,760,1,-1,-3,-24,-8,-7,26,-153,1828,1,0,0,33,0,0,0,1999,851,755,711,763,1695,1485,1567,1587,1,0,0,1,1,-0.02063164987530732,-0.020593728521331695,5.553861424673208,-17,6,-19,0,0,-2,32.4,-1,1,1
50660,18830719,-2,-1,1,-4,1,-21,1,0,0,0,0,-1,-1,-1,1324,-1,-1,-2,324,371,226,760,1,0,-2,40,6,4,14,-129,1821,1,0,0,33,0,0,0,1999,820,740,724,797,1685,1485,1567,1596,1,0,0,1,1,-0.020686535944882182,-0.02057518129295363,5.553907042864495,-5,0,-20,-1,-1,-2,32.4,-2,-1,0
50664,18831711,-2,2,2,-4,1,-21,4,3,0,0,0,-1,0,-1,1324,-1,-1,-1,324,371,228,761,0,-2,-3,-25,-8,-9,25,-127,1836,1,0,0,33,0,0,0,1999,820,726,739,794,1695,1500,1554,1592,1,0,0,1,1,-0.020758630223808985,-0.020600282811933174,5.553964130813367,-2,6,-19,-1,-1,-1,32.4,-1,1,2
50668,18832703,-8,0,2,-4,1,-21,-6,1,0,0,0,-1,0,-1,1324,-1,0,-1,324,371,228,761,5,0,-2,32,-1,6,25,-127,1836,1,0,0,33,0,0,0,1999,845,763,705,767,1681,1489,1542,1587,1,0,0,1,1,-0.02074453111847283,-0.020590419108460555,5.554004626192047,-18,2,-19,-1,0,-1,32.4,-6,0,1
50672,18833695,-8,4,2,-4,1,-21,-14,4,0,0,1,-1,0,-1,1324,-1,0,-1,324,371,228,761,5,-2,-2,-27,-7,-8,41,-91,1899,1,0,0,33,0,0,0,1999,870,769,702,739,1685,1485,1531,1587,1,0,0,1,1,-0.02069981380804522,-0.020627230019611885,5.554041341577204,-26,9,-18,-1,0,-1,32.4,-6,2,1
50676,18834687,-6,2,2,-4,1,-21,-8,5,0,0,0,-1,0,-3,1324,-1,0,-1,324,371,228,761,3,-2,-1,16,0,4,52,-87,1914,1,0,0,33,0,0,0,1999,858,751,717,754,1695,1500,1546,1592,1,0,0,1,1,-0.020686556506205517,-0.020672413580029435,5.5540598044620335,-18,8,-19,-1,0,-1,32.4,-4,2,0
50680,18835679,-5,2,1,-4,1,-21,-2,1,0,0,0,-1,0,-2,1324,-1,0,-2,324,371,228,761,3,-1,-1,5,10,-4,55,-75,1918,1,0,0,33,0,0,0,1999,837,743,721,778,1695,1489,1558,1579,1,0,0,1,1,-0.020663382338697942,-0.020702645937739666,5.5540777563974775,-11,4,-20,-1,0,-2,32.4,-4,1,-1
50684,18836795,-6,0,0,-4,1,-21,1,-3,0,0,0,-1,0,-2,1323,-1,0,-1,323,371,228,761,3,0,-1,9,-1,-2,61,-88,1912,1,0,0,33,0,0,0,1999,822,750,708,794,1685,1511,1558,1592,1,0,0,1,1,-0.02064450282847432,-0.020720622693595783,5.5540985740500695,-9,-2,-21,-1,0,-1,32.3,-4,0,0
50688,18837786,-12,-2,0,-4,1,-21,-10,-11,0,0,0,-1,0,-1,1323,-1,0,-1,323,371,228,761,7,1,-2,16,7,2,69,-91,1918,1,0,0,33,0,0,0,1999,835,798,659,780,1695,1500,1535,1596,1,0,0,1,1,-0.020565160887487985,-0.020728088965005737,5.55413451670727,-26,-12,-21,-1,0,-1,32.3,-8,-1,1
50692,18838778,-11,0,1,-4,1,-21,-15,-7,0,0,0,-1,0,-1,1324,-1,0,-1,323,371,228,761,7,0,-1,-3,-2,-6,77,-99,1922,1,0,0,33,0,0,0,1999,854,798,662,761,1685,1500,1519,1592,1,0,0,1,1,-0.02049270116589473,-0.020758961574407257,5.554152764459582,-30,-6,-20,-1,0,-1,32.3,-8,0,0
50696,18839770,-13,-3,1,-5,1,-21,-14,-10,0,0,0,-1,0,-1,1324,-1,0,-1,324,371,228,761,8,2,-2,14,2,1,77,-99,1922,1,0,0,33,0,0,0,1999,846,813,651,769,1695,1508,1542,1592,1,0,0,1,1,-0.020402701039529562,-0.02075557278480453,5.55418904172262,-32,-12,-20,-1,0,-1,32.4,-9,-2,1
50700,18840762,-11,-2,1,-5,1,-21,-12,-8,0,0,0,0,0,-2,1324,0,0,-1,324,371,228,761,7,2,-2,-9,0,-6,97,-94,1942,1,0,0,33,0,0,0,1999,842,803,663,773,1695,1500,1523,1596,1,0,0,1,1,-0.02032568702844615,-0.02076829520419472,5.554223731285063,-28,-9,-20,0,0,-1,32.4,-7,-2,1
50704,18841754,-6,-4,1,-5,1,-21,2,-9,0,0,0,0,0,-2,1324,0,0,-1,324,371,228,761,4,3,-2,-1,-1,1,105,-104,1950,1,0,0,33,0,0,0,1999,802,772,695,812,1685,1496,1508,1592,1,0,0,1,1,-0.02030874130810284,-0.020770155455555585,5.554258815242079,-9,-12,-20,0,0,-1,32.4,-4,-3,1
50708,18842749,-5,-2,1,-5,1,-21,8,-5,0,0,0,-1,-1,-2,1324,0,0,-1,324,371,228,761,3,1,-2,9,5,-1,116,-121,1935,1,0,0,33,0,0,0,1999,802,748,718,812,1695,1500,1519,1596,1,0,0,1,1,-0.02032320009107881,-0.02081582704253217,5.554293542453623,-2,-6,-20,0,0,-1,32.4,-3,-1,1
50712,18843740,2,-2,1,-5,1,-21,23,1,0,0,0,0,-1,-2,1324,0,0,-1,324,371,228,761,-1,1,-1,-15,-4,-2,124,-120,1947,1,0,0,33,0,0,0,1999,772,695,769,844,1685,1523,1531,1583,1,0,0,1,1,-0.020406260588517723,-0.020867522369649578,5.554310246697265,20,0,-20,0,0,-1,32.4,1,-1,0
50716,18844732,2,-2,0,-5,1,-21,25,2,0,0,0,0,-1,-2,1324,0,-1,-1,324,371,228,761,-1,1,-1,1,3,3,120,-126,1917,1,0,0,33,0,0,0,1999,769,689,774,848,1695,1511,1511,1579,1,0,0,1,1,-0.020494649753222908,-0.020916347113069125,5.55432756241506,22,1,-21,0,-1,-1,32.4,1,-2,0
50720,18845725,11,-1,0,-5,1,-21,35,4,0,0,0,0,-1,-2,1324,0,-1,-1,324,371,228,761,-7,0,-1,-24,-1,-4,106,-98,1925,1,0,0,33,0,0,0,1999,739,646,815,880,1695,1511,1523,1592,1,0,0,1,1,-0.020663578363052427,-0.02097074248170096,5.55434386343225,41,4,-21,0,-1,-1,32.4,7,-1,0
50724,18846716,11,-1,0,-5,1,-21,38,4,0,0,0,-1,0,-1,1324,0,0,-1,325,371,228,761,-8,0,0,-3,-2,4,87,-99,1887,1,0,0,33,0,0,0,1999,733,638,824,889,1700,1500,1546,1592,1,0,0,1,1,-0.020851104457483945,-0.021009725525788687,5.5543441212775075,44,4,-21,0,0,-1,32.5,8,0,-1
50728,18847709,14,1,-1,-5,1,-21,37,6,0,0,0,-1,0,-1,1325,0,0,-1,325,371,228,761,-10,0,0,-3,8,-5,80,-74,1887,1,0,0,33,0,0,0,1999,739,629,833,888,1695,1496,1523,1596,1,0,0,1,1,-0.02105265884256403,-0.02104290196860982,5.5543434029486765,46,8,-22,0,0,-1,32.5,10,0,-1
50732,18848700,7,-4,-1,-4,1,-21,20,-2,0,0,0,0,-1,-2,1325,0,0,-1,325,362,228,761,-5,2,-1,3,4,-2,77,-78,1872,1,0,0,33,0,0,0,1999,761,697,766,863,1695,1508,1542,1600,1,0,0,1,1,-0.02117038311555671,-0.02103965422072983,5.554361122434073,23,-5,-22,0,0,-1,32.5,5,-2,0
50736,18849817,2,-6,0,-4,1,-21,-5,-10,0,0,0,0,-2,-1,1324,0,0,-1,324,362,228,761,-2,3,-1,-2,-1,1,85,-81,1885,1,0,0,33,0,0,0,1999,794,773,690,826,1681,1485,1567,1587,1,0,0,1,1,-0.021242698190233215,-0.021018969174002925,5.554381184104987,-7,-15,-21,0,0,-1,32.4,2,-3,0
50740,18850808,5,-5,0,-4,1,-21,-8,-8,0,-1,0,0,-2,-1,1324,0,-1,-1,324,362,228,761,-4,2,-1,-15,-4,-1,82,-113,1876,1,0,0,33,0,0,0,1999,798,768,694,821,1685,1500,1535,1592,1,0,0,1,1,-0.021371608853375357,-0.021019801486966413,5.554400549934155,-7,-13,-21,0,-1,-1,32.4,4,-3,0
50744,18851800,6,-4,0,-4,1,-21,-5,-2,0,-1,0,0,-2,-1,1324,0,-1,-1,324,362,229,761,-4,1,0,5,-1,2,91,-125,1879,1,0,0,33,0,0,0,1999,803,747,714,817,1695,1478,1554,1587,1,0,0,1,1,-0.02151059323639865,-0.021044868158417072,5.554402329849687,-3,-6,-21,0,-1,-1,32.4,4,-2,-1
50748,18852792,7,-3,0,-4,1,-21,2,3,0,-1,0,0,-2,-1,1324,0,-1,0,324,362,229,761,-5,1,-1,0,2,-5,91,-125,1879,1,0,0,33,0,0,0,1999,796,722,740,822,1681,1508,1546,1592,1,0,0,1,1,-0.021666293564885888,-0.02107027393946274,5.55442141286843,5,0,-21,0,-1,0,32.4,5,-2,1
